time,fret_eto,field_id,crop
2024-10-09,3.67,CA_251982,69
2024-10-10,3.31,CA_251982,69
2024-10-11,3.45,CA_251982,69
2024-10-12,3.0,CA_251982,69
2024-10-13,3.24,CA_251982,69
2024-10-07,4.39,CA_251969,69
2024-10-08,4.25,CA_251969,69
2024-10-09,3.77,CA_251969,69
2024-10-10,3.39,CA_251969,69
2024-10-11,3.41,CA_251969,69
2024-10-12,3.16,CA_251969,69
2024-10-13,3.28,CA_251969,69
2024-10-07,4.59,CA_251928,47
2024-10-08,4.45,CA_251928,47
2024-10-09,3.9,CA_251928,47
2024-10-10,3.36,CA_251928,47
2024-10-11,3.66,CA_251928,47
2024-10-12,3.06,CA_251928,47
2024-10-13,3.29,CA_251928,47
2024-10-07,4.67,CA_251920,69
2024-10-08,4.62,CA_251920,69
2024-10-09,4.07,CA_251920,69
2024-10-10,3.6,CA_251920,69
2024-10-11,3.74,CA_251920,69
2024-10-12,3.2,CA_251920,69
2024-10-13,3.38,CA_251920,69
2024-10-07,4.48,CA_251912,47
2024-10-08,4.51,CA_251912,47
2024-10-09,3.97,CA_251912,47
2024-10-10,3.38,CA_251912,47
2024-10-11,3.59,CA_251912,47
2024-10-12,3.11,CA_251912,47
2024-10-13,3.36,CA_251912,47
2024-10-07,4.27,CA_251888,47
2024-10-08,4.63,CA_251888,47
2024-10-09,4.22,CA_251888,47
2024-10-10,3.5,CA_251888,47
2024-10-11,3.65,CA_251888,47
2024-10-12,3.25,CA_251888,47
2024-10-13,3.33,CA_251888,47
2024-10-07,4.31,CA_251864,47
2024-10-08,4.91,CA_251864,47
2024-10-09,4.48,CA_251864,47
2024-10-10,3.67,CA_251864,47
2024-10-11,3.83,CA_251864,47
2024-10-12,3.6,CA_251864,47
2024-10-13,3.51,CA_251864,47
2024-10-07,3.91,CA_251827,47
2024-10-08,3.55,CA_251827,47
2024-10-09,3.11,CA_251827,47
2024-10-10,2.7,CA_251827,47
2024-10-11,3.01,CA_251827,47
2024-10-12,2.65,CA_251827,47
2024-10-13,2.88,CA_251827,47
2024-10-07,4.51,CA_251820,47
2024-10-08,4.23,CA_251820,47
2024-10-09,3.71,CA_251820,47
2024-10-10,3.2,CA_251820,47
2024-10-11,3.42,CA_251820,47
2024-10-12,2.89,CA_251820,47
2024-10-13,3.19,CA_251820,47
2024-10-07,4.61,CA_251816,47
2024-10-08,4.68,CA_251816,47
2024-10-09,3.95,CA_251816,47
2024-10-10,3.51,CA_251816,47
2024-10-11,3.64,CA_251816,47
2024-10-12,3.16,CA_251816,47
2024-10-13,3.37,CA_251816,47
2024-10-07,3.4,CA_251814,61
2024-10-08,3.95,CA_251814,61
2024-10-09,4.01,CA_251814,61
2024-10-10,3.33,CA_251814,61
2024-10-11,3.42,CA_251814,61
2024-10-12,3.56,CA_251814,61
2024-10-13,3.5,CA_251814,61
2024-10-07,4.37,CA_251806,47
2024-10-08,5.06,CA_251806,47
2024-10-09,4.57,CA_251806,47
2024-10-10,3.76,CA_251806,47
2024-10-11,3.93,CA_251806,47
2024-10-12,3.73,CA_251806,47
2024-10-13,3.78,CA_251806,47
2024-10-07,4.22,CA_251803,47
2024-10-08,4.79,CA_251803,47
2024-10-09,4.36,CA_251803,47
2024-10-10,3.56,CA_251803,47
2024-10-11,3.69,CA_251803,47
2024-10-12,3.59,CA_251803,47
2024-10-13,3.56,CA_251803,47
2024-10-07,4.33,CA_251802,47
2024-10-08,5.04,CA_251802,47
2024-10-09,4.52,CA_251802,47
2024-10-10,3.67,CA_251802,47
2024-10-11,3.9,CA_251802,47
2024-10-12,3.6,CA_251802,47
2024-10-13,3.52,CA_251802,47
2024-10-07,4.22,CA_251752,47
2024-10-08,4.51,CA_251752,47
2024-10-09,3.98,CA_251752,47
2024-10-10,3.37,CA_251752,47
2024-10-11,3.48,CA_251752,47
2024-10-12,3.08,CA_251752,47
2024-10-13,3.29,CA_251752,47
2024-10-07,4.55,CA_251743,47
2024-10-08,4.33,CA_251743,47
2024-10-09,3.72,CA_251743,47
2024-10-10,3.24,CA_251743,47
2024-10-11,3.49,CA_251743,47
2024-10-12,2.94,CA_251743,47
2024-10-13,3.18,CA_251743,47
2024-10-07,4.63,CA_251701,47
2024-10-08,4.71,CA_251701,47
2024-10-09,4.12,CA_251701,47
2024-10-10,3.53,CA_251701,47
2024-10-11,3.77,CA_251701,47
2024-10-12,3.2,CA_251701,47
2024-10-13,3.48,CA_251701,47
2024-10-07,4.33,CA_251688,47
2024-10-08,4.54,CA_251688,47
2024-10-09,3.84,CA_251688,47
2024-10-10,3.36,CA_251688,47
2024-10-11,3.59,CA_251688,47
2024-10-12,3.13,CA_251688,47
2024-10-13,3.35,CA_251688,47
2024-10-07,4.13,CA_251678,47
2024-10-08,3.66,CA_251678,47
2024-10-09,3.1,CA_251678,47
2024-10-10,2.9,CA_251678,47
2024-10-11,3.02,CA_251678,47
2024-10-12,2.61,CA_251678,47
2024-10-13,2.86,CA_251678,47
2024-10-07,4.0,CA_251610,47
2024-10-08,3.7,CA_251610,47
2024-10-09,3.27,CA_251610,47
2024-10-10,2.91,CA_251610,47
2024-10-11,3.11,CA_251610,47
2024-10-12,2.66,CA_251610,47
2024-10-13,2.92,CA_251610,47
2024-10-07,4.14,CA_251578,47
2024-10-08,3.9,CA_251578,47
2024-10-09,3.31,CA_251578,47
2024-10-10,3.0,CA_251578,47
2024-10-11,3.09,CA_251578,47
2024-10-12,2.71,CA_251578,47
2024-10-13,2.95,CA_251578,47
2024-10-07,4.22,CA_251576,47
2024-10-08,4.51,CA_251576,47
2024-10-09,3.98,CA_251576,47
2024-10-10,3.37,CA_251576,47
2024-10-11,3.48,CA_251576,47
2024-10-12,3.08,CA_251576,47
2024-10-13,3.29,CA_251576,47
2024-10-07,4.36,CA_251529,47
2024-10-08,4.6,CA_251529,47
2024-10-09,4.11,CA_251529,47
2024-10-10,3.47,CA_251529,47
2024-10-11,3.65,CA_251529,47
2024-10-12,3.18,CA_251529,47
2024-10-13,3.42,CA_251529,47
2024-10-07,4.51,CA_251524,47
2024-10-08,4.23,CA_251524,47
2024-10-09,3.71,CA_251524,47
2024-10-10,3.2,CA_251524,47
2024-10-11,3.42,CA_251524,47
2024-10-12,2.89,CA_251524,47
2024-10-13,3.19,CA_251524,47
2024-10-07,4.3,CA_251481,47
2024-10-08,4.55,CA_251481,47
2024-10-09,4.02,CA_251481,47
2024-10-10,3.42,CA_251481,47
2024-10-11,3.56,CA_251481,47
2024-10-12,3.18,CA_251481,47
2024-10-13,3.34,CA_251481,47
2024-10-07,4.22,CA_251480,47
2024-10-08,4.79,CA_251480,47
2024-10-09,4.36,CA_251480,47
2024-10-10,3.56,CA_251480,47
2024-10-11,3.69,CA_251480,47
2024-10-12,3.59,CA_251480,47
2024-10-13,3.56,CA_251480,47
2024-10-07,4.49,CA_251476,47
2024-10-08,4.14,CA_251476,47
2024-10-09,3.46,CA_251476,47
2024-10-10,3.09,CA_251476,47
2024-10-11,3.26,CA_251476,47
2024-10-12,2.88,CA_251476,47
2024-10-13,3.13,CA_251476,47
2024-10-07,4.53,CA_251450,47
2024-10-08,4.53,CA_251450,47
2024-10-09,3.91,CA_251450,47
2024-10-10,3.46,CA_251450,47
2024-10-11,3.59,CA_251450,47
2024-10-12,3.13,CA_251450,47
2024-10-13,3.39,CA_251450,47
2024-10-07,4.11,CA_251415,61
2024-10-08,3.71,CA_251415,61
2024-10-09,3.16,CA_251415,61
2024-10-10,2.82,CA_251415,61
2024-10-11,3.11,CA_251415,61
2024-10-12,2.75,CA_251415,61
2024-10-13,2.97,CA_251415,61
2024-10-07,4.3,CA_251411,47
2024-10-08,4.89,CA_251411,47
2024-10-09,4.56,CA_251411,47
2024-10-10,3.72,CA_251411,47
2024-10-11,3.9,CA_251411,47
2024-10-12,3.69,CA_251411,47
2024-10-13,3.71,CA_251411,47
2024-10-07,4.52,CA_251400,47
2024-10-08,4.08,CA_251400,47
2024-10-09,3.45,CA_251400,47
2024-10-10,3.01,CA_251400,47
2024-10-11,3.34,CA_251400,47
2024-10-12,2.85,CA_251400,47
2024-10-13,3.19,CA_251400,47
2024-10-07,4.59,CA_251384,47
2024-10-08,4.45,CA_251384,47
2024-10-09,3.9,CA_251384,47
2024-10-10,3.36,CA_251384,47
2024-10-11,3.66,CA_251384,47
2024-10-12,3.06,CA_251384,47
2024-10-13,3.29,CA_251384,47
2024-10-07,4.62,CA_251382,47
2024-10-08,4.98,CA_251382,47
2024-10-09,4.37,CA_251382,47
2024-10-10,3.7,CA_251382,47
2024-10-11,3.8,CA_251382,47
2024-10-12,3.34,CA_251382,47
2024-10-13,3.54,CA_251382,47
2024-10-07,4.3,CA_251340,61
2024-10-08,5.66,CA_251340,61
2024-10-09,5.13,CA_251340,61
2024-10-10,3.99,CA_251340,61
2024-10-11,4.23,CA_251340,61
2024-10-12,4.4,CA_251340,61
2024-10-13,4.21,CA_251340,61
2024-10-07,4.26,CA_251339,47
2024-10-08,4.89,CA_251339,47
2024-10-09,4.37,CA_251339,47
2024-10-10,3.55,CA_251339,47
2024-10-11,3.8,CA_251339,47
2024-10-12,3.55,CA_251339,47
2024-10-13,3.53,CA_251339,47
2024-10-07,4.63,CA_251336,47
2024-10-08,3.91,CA_251336,47
2024-10-09,3.26,CA_251336,47
2024-10-10,2.98,CA_251336,47
2024-10-11,3.27,CA_251336,47
2024-10-12,2.76,CA_251336,47
2024-10-13,3.11,CA_251336,47
2024-10-07,4.32,CA_251304,47
2024-10-08,4.92,CA_251304,47
2024-10-09,4.55,CA_251304,47
2024-10-10,3.58,CA_251304,47
2024-10-11,3.9,CA_251304,47
2024-10-12,3.62,CA_251304,47
2024-10-13,3.72,CA_251304,47
2024-10-07,4.63,CA_251195,61
2024-10-08,4.48,CA_251195,61
2024-10-09,3.76,CA_251195,61
2024-10-10,3.3,CA_251195,61
2024-10-11,3.57,CA_251195,61
2024-10-12,3.03,CA_251195,61
2024-10-13,3.31,CA_251195,61
2024-10-07,3.89,CA_251191,47
2024-10-08,3.43,CA_251191,47
2024-10-09,2.98,CA_251191,47
2024-10-10,2.72,CA_251191,47
2024-10-11,2.95,CA_251191,47
2024-10-12,2.57,CA_251191,47
2024-10-13,2.75,CA_251191,47
2024-10-07,4.63,CA_251179,47
2024-10-08,3.91,CA_251179,47
2024-10-09,3.26,CA_251179,47
2024-10-10,2.98,CA_251179,47
2024-10-11,3.27,CA_251179,47
2024-10-12,2.76,CA_251179,47
2024-10-13,3.11,CA_251179,47
2024-10-07,4.27,CA_251134,47
2024-10-08,4.49,CA_251134,47
2024-10-09,3.98,CA_251134,47
2024-10-10,3.38,CA_251134,47
2024-10-11,3.64,CA_251134,47
2024-10-12,3.06,CA_251134,47
2024-10-13,3.31,CA_251134,47
2024-10-07,4.22,CA_251129,47
2024-10-08,4.51,CA_251129,47
2024-10-09,3.98,CA_251129,47
2024-10-10,3.37,CA_251129,47
2024-10-11,3.48,CA_251129,47
2024-10-12,3.08,CA_251129,47
2024-10-13,3.29,CA_251129,47
2024-10-07,4.13,CA_251118,47
2024-10-08,3.66,CA_251118,47
2024-10-09,3.1,CA_251118,47
2024-10-10,2.9,CA_251118,47
2024-10-11,3.02,CA_251118,47
2024-10-12,2.61,CA_251118,47
2024-10-13,2.86,CA_251118,47
2024-10-07,4.37,CA_251092,47
2024-10-08,4.95,CA_251092,47
2024-10-09,4.4,CA_251092,47
2024-10-10,3.71,CA_251092,47
2024-10-11,3.88,CA_251092,47
2024-10-12,3.47,CA_251092,47
2024-10-13,3.63,CA_251092,47
2024-10-07,4.08,CA_251078,61
2024-10-08,3.82,CA_251078,61
2024-10-09,3.74,CA_251078,61
2024-10-10,3.06,CA_251078,61
2024-10-11,3.51,CA_251078,61
2024-10-12,3.61,CA_251078,61
2024-10-13,3.55,CA_251078,61
2024-10-07,4.13,CA_251053,61
2024-10-08,4.37,CA_251053,61
2024-10-09,4.14,CA_251053,61
2024-10-10,3.5,CA_251053,61
2024-10-11,3.81,CA_251053,61
2024-10-12,3.95,CA_251053,61
2024-10-13,3.89,CA_251053,61
2024-10-07,3.49,CA_251043,69
2024-10-08,4.25,CA_251043,69
2024-10-09,4.1,CA_251043,69
2024-10-10,3.29,CA_251043,69
2024-10-11,3.42,CA_251043,69
2024-10-12,3.73,CA_251043,69
2024-10-13,3.51,CA_251043,69
2024-10-07,3.43,CA_251037,69
2024-10-08,4.22,CA_251037,69
2024-10-09,4.02,CA_251037,69
2024-10-10,3.18,CA_251037,69
2024-10-11,3.36,CA_251037,69
2024-10-12,3.68,CA_251037,69
2024-10-13,3.54,CA_251037,69
2024-10-07,3.9,CA_251020,61
2024-10-08,4.89,CA_251020,61
2024-10-09,4.59,CA_251020,61
2024-10-10,3.73,CA_251020,61
2024-10-11,3.76,CA_251020,61
2024-10-12,3.97,CA_251020,61
2024-10-13,3.89,CA_251020,61
2024-10-07,3.96,CA_251003,47
2024-10-08,4.12,CA_251003,47
2024-10-09,3.52,CA_251003,47
2024-10-10,3.21,CA_251003,47
2024-10-11,3.5,CA_251003,47
2024-10-12,3.38,CA_251003,47
2024-10-13,3.24,CA_251003,47
2024-10-07,4.13,CA_250998,61
2024-10-08,4.46,CA_250998,61
2024-10-09,4.21,CA_250998,61
2024-10-10,3.47,CA_250998,61
2024-10-11,3.78,CA_250998,61
2024-10-12,3.7,CA_250998,61
2024-10-13,3.73,CA_250998,61
2024-10-07,4.33,CA_250979,61
2024-10-08,5.04,CA_250979,61
2024-10-09,4.52,CA_250979,61
2024-10-10,3.67,CA_250979,61
2024-10-11,3.9,CA_250979,61
2024-10-12,3.6,CA_250979,61
2024-10-13,3.52,CA_250979,61
2024-10-07,4.21,CA_250938,47
2024-10-08,4.71,CA_250938,47
2024-10-09,4.21,CA_250938,47
2024-10-10,3.55,CA_250938,47
2024-10-11,3.6,CA_250938,47
2024-10-12,3.39,CA_250938,47
2024-10-13,3.38,CA_250938,47
2024-10-07,4.58,CA_250919,47
2024-10-08,5.06,CA_250919,47
2024-10-09,4.31,CA_250919,47
2024-10-10,3.7,CA_250919,47
2024-10-11,3.79,CA_250919,47
2024-10-12,3.45,CA_250919,47
2024-10-13,3.57,CA_250919,47
2024-10-07,4.76,CA_250917,61
2024-10-08,4.87,CA_250917,61
2024-10-09,4.29,CA_250917,61
2024-10-10,3.58,CA_250917,61
2024-10-11,3.71,CA_250917,61
2024-10-12,3.19,CA_250917,61
2024-10-13,3.44,CA_250917,61
2024-10-07,4.76,CA_250911,69
2024-10-08,4.87,CA_250911,69
2024-10-09,4.29,CA_250911,69
2024-10-10,3.58,CA_250911,69
2024-10-11,3.71,CA_250911,69
2024-10-12,3.19,CA_250911,69
2024-10-13,3.44,CA_250911,69
2024-10-07,4.57,CA_250898,47
2024-10-08,4.68,CA_250898,47
2024-10-09,4.09,CA_250898,47
2024-10-10,3.47,CA_250898,47
2024-10-11,3.6,CA_250898,47
2024-10-12,3.16,CA_250898,47
2024-10-13,3.41,CA_250898,47
2024-10-07,4.31,CA_250863,47
2024-10-08,4.62,CA_250863,47
2024-10-09,3.97,CA_250863,47
2024-10-10,3.42,CA_250863,47
2024-10-11,3.65,CA_250863,47
2024-10-12,3.12,CA_250863,47
2024-10-13,3.33,CA_250863,47
2024-10-07,4.59,CA_250803,47
2024-10-08,4.45,CA_250803,47
2024-10-09,3.9,CA_250803,47
2024-10-10,3.36,CA_250803,47
2024-10-11,3.66,CA_250803,47
2024-10-12,3.06,CA_250803,47
2024-10-13,3.29,CA_250803,47
2024-10-07,4.67,CA_250791,69
2024-10-08,4.62,CA_250791,69
2024-10-09,4.07,CA_250791,69
2024-10-10,3.6,CA_250791,69
2024-10-11,3.74,CA_250791,69
2024-10-12,3.2,CA_250791,69
2024-10-13,3.38,CA_250791,69
2024-10-07,4.51,CA_250774,47
2024-10-08,4.24,CA_250774,47
2024-10-09,3.71,CA_250774,47
2024-10-10,3.15,CA_250774,47
2024-10-11,3.46,CA_250774,47
2024-10-12,2.95,CA_250774,47
2024-10-13,3.2,CA_250774,47
2024-10-07,4.63,CA_250757,47
2024-10-08,4.48,CA_250757,47
2024-10-09,3.76,CA_250757,47
2024-10-10,3.3,CA_250757,47
2024-10-11,3.57,CA_250757,47
2024-10-12,3.03,CA_250757,47
2024-10-13,3.31,CA_250757,47
2024-10-07,4.13,CA_250696,47
2024-10-08,3.66,CA_250696,47
2024-10-09,3.1,CA_250696,47
2024-10-10,2.9,CA_250696,47
2024-10-11,3.02,CA_250696,47
2024-10-12,2.61,CA_250696,47
2024-10-13,2.86,CA_250696,47
2024-10-07,4.32,CA_250673,47
2024-10-08,4.92,CA_250673,47
2024-10-09,4.55,CA_250673,47
2024-10-10,3.58,CA_250673,47
2024-10-11,3.9,CA_250673,47
2024-10-12,3.62,CA_250673,47
2024-10-13,3.72,CA_250673,47
2024-10-07,3.23,CA_250660,69
2024-10-08,3.58,CA_250660,69
2024-10-09,3.64,CA_250660,69
2024-10-10,2.89,CA_250660,69
2024-10-11,3.0,CA_250660,69
2024-10-12,3.0,CA_250660,69
2024-10-13,2.95,CA_250660,69
2024-10-07,4.0,CA_250626,69
2024-10-08,5.0,CA_250626,69
2024-10-09,4.52,CA_250626,69
2024-10-10,3.86,CA_250626,69
2024-10-11,3.99,CA_250626,69
2024-10-12,3.81,CA_250626,69
2024-10-13,3.61,CA_250626,69
2024-10-07,3.94,CA_250625,61
2024-10-08,4.0,CA_250625,61
2024-10-09,3.85,CA_250625,61
2024-10-10,3.24,CA_250625,61
2024-10-11,3.44,CA_250625,61
2024-10-12,3.63,CA_250625,61
2024-10-13,3.71,CA_250625,61
2024-10-07,4.48,CA_250617,69
2024-10-08,4.51,CA_250617,69
2024-10-09,3.97,CA_250617,69
2024-10-10,3.38,CA_250617,69
2024-10-11,3.59,CA_250617,69
2024-10-12,3.11,CA_250617,69
2024-10-13,3.36,CA_250617,69
2024-10-07,3.49,CA_250608,69
2024-10-08,4.25,CA_250608,69
2024-10-09,4.1,CA_250608,69
2024-10-10,3.29,CA_250608,69
2024-10-11,3.42,CA_250608,69
2024-10-12,3.73,CA_250608,69
2024-10-13,3.51,CA_250608,69
2024-10-07,4.2,CA_250606,47
2024-10-08,4.71,CA_250606,47
2024-10-09,4.19,CA_250606,47
2024-10-10,3.58,CA_250606,47
2024-10-11,3.81,CA_250606,47
2024-10-12,3.4,CA_250606,47
2024-10-13,3.48,CA_250606,47
2024-10-07,4.18,CA_250576,69
2024-10-08,3.73,CA_250576,69
2024-10-09,3.16,CA_250576,69
2024-10-10,2.88,CA_250576,69
2024-10-11,3.11,CA_250576,69
2024-10-12,2.72,CA_250576,69
2024-10-13,2.96,CA_250576,69
2024-10-07,4.13,CA_250568,69
2024-10-08,4.71,CA_250568,69
2024-10-09,4.25,CA_250568,69
2024-10-10,3.46,CA_250568,69
2024-10-11,3.74,CA_250568,69
2024-10-12,3.47,CA_250568,69
2024-10-13,3.39,CA_250568,69
2024-10-07,4.13,CA_250543,47
2024-10-08,3.66,CA_250543,47
2024-10-09,3.1,CA_250543,47
2024-10-10,2.9,CA_250543,47
2024-10-11,3.02,CA_250543,47
2024-10-12,2.61,CA_250543,47
2024-10-13,2.86,CA_250543,47
2024-10-07,4.58,CA_250527,47
2024-10-08,5.06,CA_250527,47
2024-10-09,4.31,CA_250527,47
2024-10-10,3.7,CA_250527,47
2024-10-11,3.79,CA_250527,47
2024-10-12,3.45,CA_250527,47
2024-10-13,3.57,CA_250527,47
2024-10-07,4.03,CA_250522,69
2024-10-08,3.7,CA_250522,69
2024-10-09,3.18,CA_250522,69
2024-10-10,2.85,CA_250522,69
2024-10-11,3.04,CA_250522,69
2024-10-12,2.68,CA_250522,69
2024-10-13,2.87,CA_250522,69
2024-10-07,4.08,CA_250502,47
2024-10-08,3.47,CA_250502,47
2024-10-09,3.06,CA_250502,47
2024-10-10,2.74,CA_250502,47
2024-10-11,3.02,CA_250502,47
2024-10-12,2.61,CA_250502,47
2024-10-13,2.89,CA_250502,47
2024-10-07,4.89,CA_250500,69
2024-10-08,5.12,CA_250500,69
2024-10-09,4.41,CA_250500,69
2024-10-10,3.88,CA_250500,69
2024-10-11,4.05,CA_250500,69
2024-10-12,3.5,CA_250500,69
2024-10-13,3.71,CA_250500,69
2024-10-07,4.08,CA_250438,69
2024-10-08,4.69,CA_250438,69
2024-10-09,4.38,CA_250438,69
2024-10-10,3.61,CA_250438,69
2024-10-11,3.76,CA_250438,69
2024-10-12,3.49,CA_250438,69
2024-10-13,3.58,CA_250438,69
2024-10-07,4.6,CA_250435,69
2024-10-08,4.97,CA_250435,69
2024-10-09,4.3,CA_250435,69
2024-10-10,3.72,CA_250435,69
2024-10-11,3.76,CA_250435,69
2024-10-12,3.33,CA_250435,69
2024-10-13,3.53,CA_250435,69
2024-10-07,4.19,CA_250406,61
2024-10-08,3.98,CA_250406,61
2024-10-09,3.41,CA_250406,61
2024-10-10,2.97,CA_250406,61
2024-10-11,3.24,CA_250406,61
2024-10-12,2.82,CA_250406,61
2024-10-13,3.06,CA_250406,61
2024-10-07,4.6,CA_250388,47
2024-10-08,4.97,CA_250388,47
2024-10-09,4.3,CA_250388,47
2024-10-10,3.72,CA_250388,47
2024-10-11,3.76,CA_250388,47
2024-10-12,3.33,CA_250388,47
2024-10-13,3.53,CA_250388,47
2024-10-07,4.67,CA_250373,69
2024-10-08,4.62,CA_250373,69
2024-10-09,4.07,CA_250373,69
2024-10-10,3.6,CA_250373,69
2024-10-11,3.74,CA_250373,69
2024-10-12,3.2,CA_250373,69
2024-10-13,3.38,CA_250373,69
2024-10-07,4.76,CA_250364,69
2024-10-08,4.87,CA_250364,69
2024-10-09,4.29,CA_250364,69
2024-10-10,3.58,CA_250364,69
2024-10-11,3.71,CA_250364,69
2024-10-12,3.19,CA_250364,69
2024-10-13,3.44,CA_250364,69
2024-10-07,4.39,CA_250356,61
2024-10-08,4.65,CA_250356,61
2024-10-09,3.99,CA_250356,61
2024-10-10,3.42,CA_250356,61
2024-10-11,3.64,CA_250356,61
2024-10-12,3.11,CA_250356,61
2024-10-13,3.32,CA_250356,61
2024-10-07,4.43,CA_250355,47
2024-10-08,4.73,CA_250355,47
2024-10-09,4.1,CA_250355,47
2024-10-10,3.56,CA_250355,47
2024-10-11,3.77,CA_250355,47
2024-10-12,3.25,CA_250355,47
2024-10-13,3.47,CA_250355,47
2024-10-07,4.49,CA_250328,47
2024-10-08,4.14,CA_250328,47
2024-10-09,3.46,CA_250328,47
2024-10-10,3.09,CA_250328,47
2024-10-11,3.26,CA_250328,47
2024-10-12,2.88,CA_250328,47
2024-10-13,3.13,CA_250328,47
2024-10-07,4.18,CA_250324,47
2024-10-08,3.73,CA_250324,47
2024-10-09,3.16,CA_250324,47
2024-10-10,2.88,CA_250324,47
2024-10-11,3.11,CA_250324,47
2024-10-12,2.72,CA_250324,47
2024-10-13,2.96,CA_250324,47
2024-10-07,4.49,CA_250318,47
2024-10-08,4.14,CA_250318,47
2024-10-09,3.46,CA_250318,47
2024-10-10,3.09,CA_250318,47
2024-10-11,3.26,CA_250318,47
2024-10-12,2.88,CA_250318,47
2024-10-13,3.13,CA_250318,47
2024-10-07,3.89,CA_250295,69
2024-10-08,4.33,CA_250295,69
2024-10-09,4.15,CA_250295,69
2024-10-10,3.36,CA_250295,69
2024-10-11,3.46,CA_250295,69
2024-10-12,3.33,CA_250295,69
2024-10-13,3.38,CA_250295,69
2024-10-07,4.08,CA_250290,69
2024-10-08,4.69,CA_250290,69
2024-10-09,4.38,CA_250290,69
2024-10-10,3.61,CA_250290,69
2024-10-11,3.76,CA_250290,69
2024-10-12,3.49,CA_250290,69
2024-10-13,3.58,CA_250290,69
2024-10-07,4.63,CA_250221,47
2024-10-08,4.71,CA_250221,47
2024-10-09,4.12,CA_250221,47
2024-10-10,3.53,CA_250221,47
2024-10-11,3.77,CA_250221,47
2024-10-12,3.2,CA_250221,47
2024-10-13,3.48,CA_250221,47
2024-10-07,4.27,CA_250212,69
2024-10-08,4.98,CA_250212,69
2024-10-09,4.46,CA_250212,69
2024-10-10,3.6,CA_250212,69
2024-10-11,3.9,CA_250212,69
2024-10-12,3.56,CA_250212,69
2024-10-13,3.54,CA_250212,69
2024-10-07,3.67,CA_250211,61
2024-10-08,4.41,CA_250211,61
2024-10-09,4.12,CA_250211,61
2024-10-10,3.41,CA_250211,61
2024-10-11,3.47,CA_250211,61
2024-10-12,3.9,CA_250211,61
2024-10-13,3.56,CA_250211,61
2024-10-07,4.0,CA_250208,47
2024-10-08,3.7,CA_250208,47
2024-10-09,3.27,CA_250208,47
2024-10-10,2.91,CA_250208,47
2024-10-11,3.11,CA_250208,47
2024-10-12,2.66,CA_250208,47
2024-10-13,2.92,CA_250208,47
2024-10-07,3.86,CA_250200,61
2024-10-08,3.98,CA_250200,61
2024-10-09,3.67,CA_250200,61
2024-10-10,3.03,CA_250200,61
2024-10-11,3.31,CA_250200,61
2024-10-12,2.96,CA_250200,61
2024-10-13,3.03,CA_250200,61
2024-10-07,4.57,CA_250186,47
2024-10-08,4.84,CA_250186,47
2024-10-09,4.24,CA_250186,47
2024-10-10,3.66,CA_250186,47
2024-10-11,3.76,CA_250186,47
2024-10-12,3.26,CA_250186,47
2024-10-13,3.53,CA_250186,47
2024-10-07,4.0,CA_250182,47
2024-10-08,3.7,CA_250182,47
2024-10-09,3.27,CA_250182,47
2024-10-10,2.91,CA_250182,47
2024-10-11,3.11,CA_250182,47
2024-10-12,2.66,CA_250182,47
2024-10-13,2.92,CA_250182,47
2024-10-07,5.08,CA_250155,47
2024-10-08,5.0,CA_250155,47
2024-10-09,4.54,CA_250155,47
2024-10-10,3.71,CA_250155,47
2024-10-11,3.86,CA_250155,47
2024-10-12,3.96,CA_250155,47
2024-10-13,3.74,CA_250155,47
2024-10-07,4.14,CA_250143,47
2024-10-08,3.9,CA_250143,47
2024-10-09,3.31,CA_250143,47
2024-10-10,3.0,CA_250143,47
2024-10-11,3.09,CA_250143,47
2024-10-12,2.71,CA_250143,47
2024-10-13,2.95,CA_250143,47
2024-10-07,4.19,CA_250130,69
2024-10-08,4.55,CA_250130,69
2024-10-09,4.05,CA_250130,69
2024-10-10,3.5,CA_250130,69
2024-10-11,3.72,CA_250130,69
2024-10-12,3.47,CA_250130,69
2024-10-13,3.46,CA_250130,69
2024-10-07,4.11,CA_250044,69
2024-10-08,4.72,CA_250044,69
2024-10-09,4.3,CA_250044,69
2024-10-10,3.59,CA_250044,69
2024-10-11,3.66,CA_250044,69
2024-10-12,3.6,CA_250044,69
2024-10-13,3.57,CA_250044,69
2024-10-07,4.48,CA_250003,69
2024-10-08,4.51,CA_250003,69
2024-10-09,3.97,CA_250003,69
2024-10-10,3.38,CA_250003,69
2024-10-11,3.59,CA_250003,69
2024-10-12,3.11,CA_250003,69
2024-10-13,3.36,CA_250003,69
2024-10-07,4.14,CA_249999,69
2024-10-08,4.29,CA_249999,69
2024-10-09,3.88,CA_249999,69
2024-10-10,3.21,CA_249999,69
2024-10-11,3.36,CA_249999,69
2024-10-12,3.03,CA_249999,69
2024-10-13,3.24,CA_249999,69
2024-10-07,4.63,CA_249997,47
2024-10-08,4.71,CA_249997,47
2024-10-09,4.12,CA_249997,47
2024-10-10,3.53,CA_249997,47
2024-10-11,3.77,CA_249997,47
2024-10-12,3.2,CA_249997,47
2024-10-13,3.48,CA_249997,47
2024-10-07,4.31,CA_249989,47
2024-10-08,4.91,CA_249989,47
2024-10-09,4.48,CA_249989,47
2024-10-10,3.67,CA_249989,47
2024-10-11,3.83,CA_249989,47
2024-10-12,3.6,CA_249989,47
2024-10-13,3.51,CA_249989,47
2024-10-07,3.91,CA_249988,47
2024-10-08,3.55,CA_249988,47
2024-10-09,3.11,CA_249988,47
